Id,SalePrice
1,111355.82814615632
3,176348.6965492893
4,114275.45730748323
5,210421.1568035877
6,129566.05555235018
7,125414.32235477626
8,116759.93468172182
9,90700.46477247975
10,141820.91398225457
11,110433.23488264985
12,83924.72189766244
13,115224.98381356074
14,108775.83315881183
15,80569.19336283504
16,107042.24563883386
18,167450.23419424632
19,129279.04449226761
20,136043.67554931185
21,133159.21474205027
22,133689.34443019127
24,87463.30568316724
25,88087.43179247185
26,215825.9318432103
27,111671.65093709844
28,108484.10732202532
29,132872.96612131924
31,158276.856586957
32,88400.60796834095
33,105629.38530992696
34,101029.34700675149
35,0.009425639031103076
36,135153.3973642978
37,112039.76311940883
38,119643.31183693695
39,115808.10587220757
40,118792.44464223475
41,157395.93504760906
42,102514.42776701151
45,124692.52659704257
46,160806.603629892
47,129435.15181996164
48,108121.1993530219
50,106944.82852966845
51,99064.40975646593
52,116345.39345918817
53,129252.92121724195
54,89417.27957635318
55,165957.37782480035
57,146541.81526269243
58,122176.97369054018
59,160249.34172500516
61,146077.53940065808
62,100798.28865796083
63,151304.79924340185
65,119067.9193985507
66,134828.63056037723
67,71205.87287883314
68,121962.88831687922
69,107877.78516112629
70,117790.56861601051
71,83504.52756244529
72,75928.54332870667
73,106120.097260018
74,115541.79499888739
76,131197.00793777147
77,148582.74005759796
78,104051.44072047422
79,107533.15792836092
80,106396.41102307761
82,137451.0055061792
84,116018.01261922676
85,125885.4389505009
86,131596.10752327176
87,113850.87296621488
89,83131.04359511124
90,146027.3088059434
91,82172.97206475462
92,118522.28654112622
93,135254.99566411308
95,113431.83392309629
97,123726.4517387125
98,117738.13676405473
100,141814.24854657956
101,128691.93494929321
102,96605.25206782077
104,103414.20266816005
105,128505.83243410444
106,167051.93025746604
107,126501.76858978336
108,125397.34960358766
109,135757.39799423883
110,150661.3719539041
111,143377.16577836435
113,126523.63056048937
114,121684.58281539366
115,109138.23958645896
116,105692.65036866926
117,122370.30674204473
120,81251.49642531657
121,264891.48212764366
122,115037.66946480848
123,128999.15010341548
124,111602.58807730039
125,112068.21280199011
128,117227.60640575828
129,171542.37402252844
130,88946.5917801662
132,200283.40728424367
133,110523.73552267988
134,128343.55697259847
135,123031.12912062874
136,96807.3887152041
139,145747.9048962411
140,143052.5931322768
141,138443.2918278391
143,101123.8032133131
144,119251.73396893103
145,173245.1113936374
146,112465.73909971441
147,110481.55398453918
148,160459.7677257739
149,165382.93673212553
150,120891.07785286762
151,116475.43916164796
152,104544.99286410412
154,125970.41114714119
156,247358.44591339864
157,133315.53700640792
159,113809.11891542164
160,100416.42317024583
162,131379.45427132267
163,103496.2408843305
164,140181.52225169505
166,180171.1118192189
167,103098.30322733661
168,145056.44283897642
169,98714.45944773984
171,126694.22456060527
172,117271.23189352368
173,116555.88295314442
174,96790.80469711068
175,123529.49322654027
176,184416.3793053439
177,90232.03232639396
178,124125.85821199644
179,131044.13891563306
180,118084.62731365456
181,111968.71199713188
182,93888.84289599334
184,128060.76487660536
185,108762.23073155705
187,105022.84538084513
188,110694.35310231897
189,120340.70975418041
190,103505.61003241566
191,78556.06103705468
193,192466.43449585166
194,91317.9108032387
195,136196.23032853706
196,97310.12419632792
197,112020.7777546089
199,114975.3412687365
201,113391.35645778273
203,137453.34103717736
204,130061.91234914956
205,159027.40628121432
206,93227.88196234098
208,106852.88600963459
209,90279.57885443761
212,103971.73910846353
213,124452.493632568
214,86667.26590933079
215,122315.22947043048
216,138629.6301192638
217,109955.91567522827
218,178693.53346064847
219,90289.65631776622
220,120589.01864208526
222,99328.74663863172
223,139964.12724211096
224,111477.01250426834
225,100440.62456393674
227,143437.71763542722
228,132987.06581840626
229,93216.4407326764
231,94879.76019346739
232,115855.26738641394
233,92426.5646217377
235,90074.34054137803
236,89251.66744003921
237,136045.94040785672
239,85082.87783760339
240,126477.53244619409
241,182567.96513378943
242,135381.1691264326
243,111247.92505494393
244,126158.07810241768
245,109019.80685793236
246,102251.22355873504
247,89340.87978665714
248,83326.13600561417
249,200401.55074151818
250,92196.98082515101
251,110560.12715827193
253,117532.84726530155
254,152584.10959036936
256,93217.48741033945
257,112051.5465262091
258,97529.09554823783
259,201712.5332198069
260,78074.28157669755
261,106947.15707209827
263,83688.35974212727
264,97014.17423790086
265,104628.44572648268
266,130492.07549310349
267,98587.6968606773
268,75570.88463883022
269,85369.16118392687
270,116669.26598632753
271,128939.96305008186
274,103651.12802627422
275,124316.73958489201
276,73748.4440606875
277,177386.1779828407
278,139203.48368788266
279,83060.91799664135
280,136182.81254286936
281,132451.67821527564
284,169142.3911350513
285,122706.48620183243
286,130288.99147251094
287,155955.3160234931
288,113096.73738662562
289,114329.6360029948
290,94314.36407391349
292,128599.4115891717
293,108522.29947130605
296,102617.28846833458
297,88813.24066026871
298,87490.16459744316
299,205376.12080620264
300,92546.83757705973
302,99531.49494487469
303,136723.13016874614
304,128692.12139165893
305,95703.0641851116
306,165102.26409851812
307,99768.17365339515
308,131297.8107300694
309,83051.47531314453
310,168700.52939547005
311,101412.39256358781
312,93061.31280898322
313,136261.51469813177
